q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
0,1,"['13231899', '19855358', '43990286', '4346731', '17388232', '2060137', '33986200', '3874000', '21456232', '8790729']",60,51.64076667797053,"[0, 0, 0, 0, 0, 0, 9, 10]","[250, 250, 137, 87, 51, 26, 17, 0]","[0.0, 1.1263997294008732e-05, 21.365490953961853, 31.832335326005705, 38.974829926970415, 43.89326753397472, 48.818697031994816, 51.64074047800386]","[0, 0, 24, 38, 47, 53, 57, 60]","[[], [], [], [], [], [], ['13231899', '19855358', '43990286', '4346731', '17388232', '2060137', '33986200', '3874000', '21456232'], ['13231899', '19855358', '43990286', '4346731', '17388232', '2060137', '33986200', '3874000', '21456232', '8790729']]"
1,3,"['6078882', '23389795', '10145528', '4414547', '1388704', '14717500', '4632921', '17088791', '13914198', '2739854']",37,33.614717443007976,"[0, 0, 0, 0, 7, 10]","[250, 250, 82, 15, 8, 0]","[0.0, 1.9763014279305935e-05, 21.143849475018214, 28.189907292020507, 31.6205845749937, 33.61468324199086]","[0, 0, 24, 33, 36, 37]","[[], [], [], [], ['23389795', '4414547', '1388704', '14717500', '4632921', '2739854', '13914198'], ['6078882', '23389795', '10145528', '4414547', '1388704', '14717500', '4632921', '17088791', '13914198', '2739854']]"
2,5,"['21550246', '18617259', '11349166', '3078080', '1583041', '23203102', '13734012', '17333231', '23124332', '27063470']",56,45.16019538999535,"[0, 0, 0, 0, 0, 0, 10]","[250, 250, 174, 71, 26, 14, 0]","[0.0, 1.0277028195559978e-05, 19.265626228996553, 32.089136534021236, 38.55207164702006, 41.79600275703706, 45.16015527304262]","[0, 0, 24, 41, 49, 53, 56]","[[], [], [], [], [], [], ['21550246', '18617259', '11349166', '3078080', '1583041', '23203102', '13734012', '17333231', '23124332', '27063470']]"
3,13,"['2425364', '11360768', '6323196', '26611834', '11748341', '49429882', '33740844', '8529693', '2958458', '7662395']",24,18.977511058968958,"[0, 0, 10]","[250, 250, 0]","[0.0, 1.1241005267947912e-05, 18.97747546399478]","[0, 0, 24]","[[], [], ['2425364', '11360768', '6323196', '26611834', '11748341', '49429882', '33740844', '8529693', '2958458', '7662395']]"
4,36,"['33409100', '11705328', '5152028', '12130200', '21636085', '42441846', '18557974', '3215494', '37424881', '18256197']",28,26.230372730991803,"[0, 0, 0, 0, 10]","[250, 250, 19, 12, 0]","[0.0, 1.1399039067327976e-05, 19.32439071102999, 23.091506908996962, 26.230339891044423]","[0, 0, 24, 27, 28]","[[], [], [], [], ['33409100', '11705328', '5152028', '12130200', '21636085', '42441846', '18557974', '3215494', '37424881', '18256197']]"
5,42,"['1145473', '40913091', '8925851', '12240507', '45218443', '18174210', '6315132', '27889071', '9254550', '4449524']",37,32.71528180403402,"[0, 0, 0, 0, 0, 10]","[250, 250, 89, 15, 12, 0]","[0.0, 1.0542047675698996e-05, 19.713346802047454, 26.244801933004055, 29.549724253010936, 32.71524383901851]","[0, 0, 24, 33, 36, 37]","[[], [], [], [], [], ['1145473', '40913091', '8925851', '12240507', '45218443', '18174210', '6315132', '27889071', '9254550', '4449524']]"
6,48,"['18617259', '11349166', '3672261', '3078080', '829646', '23203102', '2097256', '13734012', '21902910', '27063470']",40,32.31466920103412,"[0, 0, 0, 5, 10]","[250, 250, 74, 69, 0]","[0.0, 9.105016943067312e-06, 19.500303281995002, 25.90317333402345, 32.31462941702921]","[0, 0, 24, 32, 40]","[[], [], [], ['13734012', '18617259', '11349166', '3672261', '27063470'], ['18617259', '11349166', '3672261', '3078080', '829646', '23203102', '2097256', '13734012', '21902910', '27063470']]"
7,49,"['5953485', '12652963', '12871002', '8006440', '12582729', '1354567', '23913146', '7029990', '3154880', '5702790']",24,20.848812376032583,"[0, 0, 10]","[250, 250, 0]","[0.0, 8.161005098372698e-06, 20.84878130297875]","[0, 0, 24]","[[], [], ['5953485', '12652963', '12871002', '8006440', '12582729', '1354567', '23913146', '7029990', '3154880', '5702790']]"
8,50,"['301838', '25738896', '15707049', '4561402', '3952288', '8354687', '12580014', '18488986', '17844478', '39559521']",83,74.24010923999595,"[0, 0, 2, 3, 3, 3, 5, 5, 10]","[250, 250, 248, 247, 32, 17, 15, 9, 0]","[0.0, 8.7349908426404e-06, 20.536267020041123, 41.05659396399278, 61.67067051504273, 65.15022492100252, 68.54472080402775, 71.94274326000595, 74.24006242403993]","[0, 0, 24, 48, 72, 76, 79, 82, 83]","[[], [], ['18488986', '12580014'], ['25738896', '18488986', '12580014'], ['25738896', '18488986', '12580014'], ['25738896', '18488986', '12580014'], ['3952288', '25738896', '12580014', '18488986', '39559521'], ['3952288', '25738896', '12580014', '18488986', '39559521'], ['301838', '25738896', '15707049', '4561402', '3952288', '8354687', '12580014', '18488986', '17844478', '39559521']]"
9,51,"['45638119', '7821634', '4889228', '15113221', '7583725', '24249915', '1866911', '19358586', '4429932', '43385013']",25,22.95549210900208,"[0, 0, 0, 10]","[250, 250, 12, 0]","[0.0, 1.2410047929733992e-05, 19.73289687000215, 22.955456160998438]","[0, 0, 24, 25]","[[], [], [], ['45638119', '7821634', '4889228', '15113221', '7583725', '24249915', '1866911', '19358586', '4429932', '43385013']]"
