q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
0,1,"['39334724', '24725136', '145383432', '28164534', '26336593', '58050905', '15588516', '25737507', '30369606', '42708716']",362,443.18329173210077,"[0, 0, 2, 2, 2, 10]","[5183, 1298, 369, 57, 19, 0]","[0.0, 311.4597247589845, 401.7581961930264, 429.7230555738788, 438.65713479788974, 443.18239483004436]","[0, 260, 334, 356, 361, 362]","[[], [], ['25737507', '15588516'], ['25737507', '15588516'], ['25737507', '15588516'], ['39334724', '24725136', '145383432', '28164534', '26336593', '58050905', '15588516', '25737507', '30369606', '42708716']]"
1,3,"['29689140', '3152612', '6532806', '1771079', '27889071', '1676568', '10889845', '14806256', '195680777', '22549449']",347,415.63659173087217,"[0, 0, 0, 0, 9, 10]","[5183, 1298, 140, 26, 2, 0]","[0.0, 303.7818622449413, 393.83032899396494, 407.51433507795446, 415.26830449094996, 415.63547433097847]","[0, 260, 334, 343, 346, 347]","[[], [], [], [], ['29689140', '3152612', '6532806', '1771079', '27889071', '1676568', '10889845', '195680777', '22549449'], ['29689140', '3152612', '6532806', '1771079', '27889071', '1676568', '10889845', '14806256', '195680777', '22549449']]"
2,5,"['1428840', '39291138', '4492358', '21957231', '18987782', '15836115', '21425864', '10944947', '9211173']",407,1677.8872327238787,"[0, 0, 9, 9]","[5183, 1298, 13, 0]","[0.0, 1501.7081792850513, 1674.5147505048662, 1677.886715055909]","[0, 260, 406, 407]","[[], [], ['1428840', '39291138', '4492358', '21957231', '18987782', '15836115', '21425864', '10944947', '9211173'], ['1428840', '39291138', '4492358', '21957231', '18987782', '15836115', '21425864', '10944947', '9211173']]"
3,13,"['6985854', '21295300', '21150010', '26104554', '9507605', '26735018', '37296667', '32556431', '8604837', '32159283']",335,397.66789438785054,"[0, 0, 2, 10]","[5183, 1298, 20, 0]","[0.0, 303.3082963479683, 392.93493426195346, 397.66738037695177]","[0, 260, 334, 335]","[[], [], ['26104554', '37296667'], ['6985854', '21295300', '21150010', '26104554', '9507605', '26735018', '37296667', '32556431', '8604837', '32159283']]"
4,36,"['22309946', '4396105', '20645538', '696006', '9254550', '45166582', '29828242', '15721252', '470625', '3437084']",335,396.3964329189621,"[0, 0, 0, 10]","[5183, 1298, 14, 0]","[0.0, 303.13122047903016, 392.8725392508786, 396.3959636820946]","[0, 260, 334, 335]","[[], [], [], ['22309946', '4396105', '20645538', '696006', '9254550', '45166582', '29828242', '15721252', '470625', '3437084']]"
5,42,"['27567994', '20321154', '26611834', '15473205', '13441537', '54490092', '40935722', '22613657', '9257019', '36111909']",335,397.4706017060671,"[0, 0, 0, 10]","[5183, 1298, 19, 0]","[0.0, 303.33172055496834, 392.90876741404645, 397.470144192921]","[0, 260, 334, 335]","[[], [], [], ['27567994', '20321154', '26611834', '15473205', '13441537', '54490092', '40935722', '22613657', '9257019', '36111909']]"
6,48,"['1032372', '18882947', '301838', '11288846', '37480103', '41599676', '343052', '406733', '1084345', '6315132']",413,489.5473703900352,"[0, 0, 5, 5, 10]","[5183, 1298, 77, 17, 0]","[0.0, 303.1336811289657, 476.6207580110058, 485.4386675818823, 489.5462875070516]","[0, 260, 406, 412, 413]","[[], [], ['1032372', '301838', '11288846', '406733', '1084345'], ['1032372', '301838', '11288846', '406733', '1084345'], ['1032372', '18882947', '301838', '11288846', '37480103', '41599676', '343052', '406733', '1084345', '6315132']]"
7,49,"['6936141', '18062308', '33884866', '11951999', '39225849', '6853699', '2099400', '23848916', '7264949', '1358909']",407,480.1771069630049,"[0, 0, 9, 10]","[5183, 1298, 16, 0]","[0.0, 303.11334381904453, 476.2540354728699, 480.1766920280643]","[0, 260, 406, 407]","[[], [], ['18062308', '33884866', '11951999', '39225849', '6853699', '2099400', '23848916', '7264949', '1358909'], ['6936141', '18062308', '33884866', '11951999', '39225849', '6853699', '2099400', '23848916', '7264949', '1358909']]"
8,50,"['24942840', '17123316', '9538708', '11441172', '25439264', '1695604', '36271512', '18670', '13011249', '35747505']",356,429.1891807760112,"[0, 0, 2, 3, 8, 10]","[5183, 1298, 246, 39, 3, 0]","[0.0, 303.0283943589311, 392.7630937169306, 415.0165108819492, 428.5357673650142, 429.18812431790866]","[0, 260, 334, 349, 355, 356]","[[], [], ['13011249', '11441172'], ['1695604', '13011249', '11441172'], ['24942840', '17123316', '11441172', '25439264', '1695604', '36271512', '18670', '13011249'], ['24942840', '17123316', '9538708', '11441172', '25439264', '1695604', '36271512', '18670', '13011249', '35747505']]"
9,51,"['32850528', '25182647', '11020675', '27127885', '21330280', '28806780', '154050141', '15926408', '9021186', '12411274']",337,399.93902158597484,"[0, 0, 0, 10]","[5183, 1298, 23, 0]","[0.0, 303.3475139129441, 393.0670963199809, 399.9381541379262]","[0, 260, 334, 337]","[[], [], [], ['32850528', '25182647', '11020675', '27127885', '21330280', '28806780', '154050141', '15926408', '9021186', '12411274']]"
