q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
0,1,"['4346436', '2060137', '4346731', '32532238', '9507605', '21456232', '1922901', '17388232', '3874000', '25435456']",34,42.99661072198069,"[0, 0, 0, 0, 1, 1, 10]","[250, 250, 129, 65, 64, 16, 0]","[0.0, 2.365198452025652e-05, 19.385248820995912, 29.087584268010687, 34.01006231899373, 38.929399791988544, 42.99658018903574]","[0, 0, 15, 23, 28, 33, 34]","[[], [], [], [], ['21456232'], ['21456232'], ['4346436', '2060137', '4346731', '32532238', '9507605', '21456232', '1922901', '17388232', '3874000', '25435456']]"
1,3,"['32181055', '4414547', '4632921', '23389795', '19058822', '14717500', '4378885', '2739854', '2107238', '1388704']",23,28.91528694302542,"[0, 0, 0, 0, 10]","[250, 250, 74, 30, 0]","[0.0, 1.0380987077951431e-05, 19.109984035021625, 24.031904027040582, 28.915247711003758]","[0, 0, 15, 20, 23]","[[], [], [], [], ['32181055', '4414547', '4632921', '23389795', '19058822', '14717500', '4378885', '2739854', '2107238', '1388704']]"
2,5,"['4414547', '18617259', '7447120', '7650066', '23203102', '11349166', '76415938', '17333231', '27063470', '13734012']",34,42.67128564795712,"[0, 0, 0, 0, 4, 4, 10]","[250, 250, 125, 64, 60, 17, 0]","[0.0, 1.1016963981091976e-05, 19.1128108939738, 28.755316590948496, 33.654184762970544, 38.55639982095454, 42.671251649968326]","[0, 0, 15, 23, 28, 33, 34]","[[], [], [], [], ['18617259', '17333231', '27063470', '11349166'], ['18617259', '17333231', '27063470', '11349166'], ['4414547', '18617259', '7447120', '7650066', '23203102', '11349166', '76415938', '17333231', '27063470', '13734012']]"
3,13,"['7662395', '35714909', '5487448', '11748341', '32776084', '16322674', '17450673', '23557241', '27123743', '26611834']",40,56.76785594999092,"[0, 0, 2, 2, 2, 2, 10]","[250, 250, 248, 100, 39, 17, 0]","[0.0, 2.0449981093406677e-05, 19.052519825985655, 38.17707913299091, 47.782653745030984, 52.654877631983254, 56.76782125898171]","[0, 0, 15, 29, 36, 39, 40]","[[], [], ['11748341', '26611834'], ['11748341', '26611834'], ['11748341', '26611834'], ['11748341', '26611834'], ['7662395', '35714909', '5487448', '11748341', '32776084', '16322674', '17450673', '23557241', '27123743', '26611834']]"
4,36,"['10557471', '42441846', '21636085', '18557974', '11705328', '33409100', '4442799', '5152028', '3215494', '20083834']",16,23.377533717954066,"[0, 0, 0, 10]","[250, 250, 18, 0]","[0.0, 1.3222976122051477e-05, 19.060992886021268, 23.37749701499706]","[0, 0, 15, 16]","[[], [], [], ['10557471', '42441846', '21636085', '18557974', '11705328', '33409100', '4442799', '5152028', '3215494', '20083834']]"
5,42,"['40913091', '12240507', '39506601', '22482024', '10526279', '16745747', '18174210', '27162821', '6315132', '8925851']",28,37.31569198099896,"[0, 0, 0, 0, 0, 10]","[250, 250, 108, 65, 16, 0]","[0.0, 9.502982720732689e-06, 18.99581465002848, 28.529918479034677, 33.394088350003585, 37.31566125102108]","[0, 0, 15, 22, 27, 28]","[[], [], [], [], [], ['40913091', '12240507', '39506601', '22482024', '10526279', '16745747', '18174210', '27162821', '6315132', '8925851']]"
6,48,"['18816720', '3716075', '18617259', '8665891', '23203102', '7485455', '11349166', '31460499', '27063470', '13734012']",24,32.78756592498394,"[0, 0, 0, 0, 10]","[250, 250, 120, 17, 0]","[0.0, 8.172006346285343e-06, 19.105890045990236, 28.68571664398769, 32.787533384980634]","[0, 0, 15, 23, 24]","[[], [], [], [], ['18816720', '3716075', '18617259', '8665891', '23203102', '7485455', '11349166', '31460499', '27063470', '13734012']]"
7,49,"['1354567', '23913146', '7029990', '5953485', '1333643', '18654430', '2619579', '22362025', '950306', '5702790']",34,45.016723409993574,"[0, 0, 5, 5, 5, 10]","[250, 250, 245, 55, 11, 0]","[0.0, 1.0521034710109234e-05, 19.01652974198805, 37.440315833024215, 42.29750162502751, 45.01668756699655]","[0, 0, 15, 29, 33, 34]","[[], [], ['18654430', '22362025', '7029990', '5953485', '5702790'], ['18654430', '22362025', '7029990', '5953485', '5702790'], ['18654430', '22362025', '7029990', '5953485', '5702790'], ['1354567', '23913146', '7029990', '5953485', '1333643', '18654430', '2619579', '22362025', '950306', '5702790']]"
8,50,"['18488986', '3952288', '301838', '29785642', '25738896', '13989491', '39559521', '4561402', '12580014', '8354687']",36,51.75312975398265,"[0, 0, 4, 4, 4, 4, 10]","[250, 250, 246, 33, 21, 17, 0]","[0.0, 1.1673022527247667e-05, 19.14689008402638, 37.94566501502413, 42.7368952879915, 47.565832073043566, 51.75308747502277]","[0, 0, 15, 29, 32, 35, 36]","[[], [], ['39559521', '12580014', '18488986', '25738896'], ['39559521', '12580014', '18488986', '25738896'], ['39559521', '12580014', '18488986', '25738896'], ['39559521', '12580014', '18488986', '25738896'], ['18488986', '3952288', '301838', '29785642', '25738896', '13989491', '39559521', '4561402', '12580014', '8354687']]"
9,51,"['4889228', '24349992', '22509015', '15113221', '7821634', '7583725', '12762485', '8963413', '45638119', '19358586']",16,23.205324135022238,"[0, 0, 0, 10]","[250, 250, 17, 0]","[0.0, 1.3154989574104548e-05, 19.055117402982432, 23.205286414013244]","[0, 0, 15, 16]","[[], [], [], ['4889228', '24349992', '22509015', '15113221', '7821634', '7583725', '12762485', '8963413', '45638119', '19358586']]"
