q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
0,1,"['86129154', '1922901', '17388232', '31715818', '30369606', '121581019', '21456232', '19855358', '4346436', '6219790']",76,91.29158677603118,"[0, 0, 0, 0, 1, 1, 10]","[750, 750, 294, 116, 115, 31, 0]","[0.0, 1.7340993508696556e-05, 47.923010168015026, 67.09304773801705, 76.73117770103272, 86.40467191801872, 91.29156056203647]","[0, 0, 41, 58, 66, 73, 76]","[[], [], [], [], ['21456232'], ['21456232'], ['86129154', '1922901', '17388232', '31715818', '30369606', '121581019', '21456232', '19855358', '4346436', '6219790']]"
1,3,"['19058822', '2739854', '13914198', '3672261', '4378885', '9196472', '4414547', '14717500', '23389795', '4632921']",56,69.72969426697819,"[0, 0, 0, 0, 0, 0, 10]","[750, 750, 116, 33, 26, 11, 0]","[0.0, 1.4390971045941114e-05, 47.66294689598726, 57.32456393796019, 62.17886721395189, 67.06073831097456, 69.72964983299607]","[0, 0, 41, 49, 52, 55, 56]","[[], [], [], [], [], [], ['19058822', '2739854', '13914198', '3672261', '4378885', '9196472', '4414547', '14717500', '23389795', '4632921']]"
2,5,"['42240424', '695938', '17333231', '21550246', '23124332', '18617259', '27063470', '11349166', '13734012', '1292369']",85,100.94986947998405,"[0, 0, 0, 0, 0, 0, 10]","[750, 750, 459, 191, 82, 11, 0]","[0.0, 1.6344012692570686e-05, 47.68530733603984, 77.31026624701917, 91.7312882480328, 98.17664809600683, 100.9498224540148]","[0, 0, 41, 67, 78, 84, 85]","[[], [], [], [], [], [], ['42240424', '695938', '17333231', '21550246', '23124332', '18617259', '27063470', '11349166', '13734012', '1292369']]"
3,13,"['23557241', '17450673', '6323196', '8529693', '33257464', '1263446', '27123743', '49429882', '56893404', '26611834']",100,114.79546805401333,"[0, 0, 4, 4, 4, 10]","[750, 750, 746, 294, 10, 0]","[0.0, 1.38290342874825e-05, 47.76033290300984, 95.58219552703667, 114.73005361604737, 114.79542386700632]","[0, 0, 41, 82, 99, 100]","[[], [], ['26611834', '8529693', '23557241', '17450673'], ['26611834', '8529693', '23557241', '17450673'], ['26611834', '8529693', '23557241', '17450673'], ['23557241', '17450673', '6323196', '8529693', '33257464', '1263446', '27123743', '49429882', '56893404', '26611834']]"
4,36,"['3215494', '21636085', '12810152', '5152028', '12130200', '18557974', '16252863', '42441846', '11705328', '33409100']",42,52.01162917504553,"[0, 0, 0, 10]","[750, 750, 18, 0]","[0.0, 1.2259988579899073e-05, 47.69310223200591, 52.01159651397029]","[0, 0, 41, 42]","[[], [], [], ['3215494', '21636085', '12810152', '5152028', '12130200', '18557974', '16252863', '42441846', '11705328', '33409100']]"
5,42,"['42465769', '17271462', '5107861', '18174210', '8925851', '40913091', '3391547', '27162821', '45218443', '39506601']",61,75.77386888302863,"[0, 0, 0, 0, 0, 10]","[750, 750, 260, 47, 17, 0]","[0.0, 1.115299528464675e-05, 47.67394243500894, 66.74556556798052, 71.6230246659834, 75.77383010601625]","[0, 0, 41, 56, 60, 61]","[[], [], [], [], [], ['42465769', '17271462', '5107861', '18174210', '8925851', '40913091', '3391547', '27162821', '45218443', '39506601']]"
6,48,"['31460499', '380526', '39550665', '13322804', '18617259', '27063470', '1583041', '23203102', '11349166', '13734012']",59,72.59294475300703,"[0, 0, 0, 0, 7, 10]","[750, 750, 235, 22, 15, 0]","[0.0, 1.2474018149077892e-05, 47.69030521501554, 63.99259849201189, 68.84446356300032, 72.59290015802253]","[0, 0, 41, 55, 58, 59]","[[], [], [], [], ['31460499', '18617259', '27063470', '1583041', '23203102', '11349166', '13734012'], ['31460499', '380526', '39550665', '13322804', '18617259', '27063470', '1583041', '23203102', '11349166', '13734012']]"
7,49,"['23913146', '32324430', '1333643', '7029990', '2619579', '5702790', '5953485', '15590539', '22362025', '950306']",83,98.80069298105082,"[0, 0, 4, 4, 10]","[750, 750, 746, 11, 0]","[0.0, 1.212599454447627e-05, 47.50182011403376, 95.13864190399181, 98.80065831902903]","[0, 0, 41, 82, 83]","[[], [], ['5702790', '5953485', '23913146', '22362025'], ['5702790', '5953485', '23913146', '22362025'], ['23913146', '32324430', '1333643', '7029990', '2619579', '5702790', '5953485', '15590539', '22362025', '950306']]"
8,50,"['18488986', '8354687', '29785642', '3952288', '301838', '39559521', '4561402', '25738896', '12580014', '15405204']",87,102.00119999301387,"[0, 0, 3, 3, 3, 10]","[750, 750, 747, 45, 8, 0]","[0.0, 2.3217988200485706e-05, 47.65716348000569, 95.41736286401283, 100.28593187098159, 102.0011578979902]","[0, 0, 41, 82, 86, 87]","[[], [], ['18488986', '25738896', '12580014'], ['18488986', '25738896', '12580014'], ['18488986', '25738896', '12580014'], ['18488986', '8354687', '29785642', '3952288', '301838', '39559521', '4561402', '25738896', '12580014', '15405204']]"
9,51,"['7583725', '16691520', '19358586', '7821634', '24349992', '24249915', '8963413', '4889228', '12762485', '45638119']",45,57.14131186401937,"[0, 0, 0, 3, 10]","[750, 750, 23, 20, 0]","[0.0, 1.4071993064135313e-05, 47.610018550010864, 52.43590154603589, 57.14126928203041]","[0, 0, 41, 44, 45]","[[], [], [], ['7583725', '8963413', '45638119'], ['7583725', '16691520', '19358586', '7821634', '24349992', '24249915', '8963413', '4889228', '12762485', '45638119']]"
10,53,"['7583725', '19358586', '7821634', '24349992', '10365787', '16734530', '45638119', '29366489', '7795952', '21439640']",42,51.04054294899106,"[0, 0, 0, 10]","[750, 750, 12, 0]","[0.0, 1.2199976481497288e-05, 47.636506688955706, 51.04051226796582]","[0, 0, 41, 42]","[[], [], [], ['7583725', '19358586', '7821634', '24349992', '10365787', '16734530', '45638119', '29366489', '7795952', '21439640']]"
11,54,"['9899292', '1590744', '3973445', '23974474', '22036571', '3419709', '7005276', '38533515', '9752604', '49556906']",44,52.558548795990646,"[0, 0, 0, 10]","[750, 750, 24, 0]","[0.0, 1.0414980351924896e-05, 47.694136298960075, 52.55851033801446]","[0, 0, 41, 44]","[[], [], [], ['9899292', '1590744', '3973445', '23974474', '22036571', '3419709', '7005276', '38533515', '9752604', '49556906']]"
12,56,"['23305547', '4407385', '18852643', '4709641', '6722522', '9194077', '4459491', '14434123', '30351165', '11659421']",55,71.12468831700971,"[0, 0, 0, 0, 0, 10]","[750, 750, 170, 28, 20, 0]","[0.0, 1.5170022379606962e-05, 47.54048216500087, 61.465565956023056, 66.35986594000133, 71.12464718701085]","[0, 0, 41, 51, 54, 55]","[[], [], [], [], [], ['23305547', '4407385', '18852643', '4709641', '6722522', '9194077', '4459491', '14434123', '30351165', '11659421']]"
13,57,"['18852643', '3583084', '4709641', '4452318', '7426741', '21271817', '21601459', '11659421', '51386222', '15945975']",57,70.8382899640128,"[0, 0, 0, 0, 4, 4, 10]","[750, 750, 143, 37, 33, 13, 0]","[0.0, 1.0170973837375641e-05, 47.51458231796278, 57.22521951800445, 62.106476109998766, 66.97629750001943, 70.8382556620054]","[0, 0, 41, 50, 53, 56, 57]","[[], [], [], [], ['11659421', '4709641', '51386222', '18852643'], ['11659421', '4709641', '51386222', '18852643'], ['18852643', '3583084', '4709641', '4452318', '7426741', '21271817', '21601459', '11659421', '51386222', '15945975']]"
