q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
0,1,"['8182950', '82665667', '11771811', '121581019', '19855358', '43990286', '1469751', '21456232', '17388232', '32532238']",294,65.85718671302311,"[0, 0, 0, 0, 0, 0, 6, 8, 10]","[500, 500, 227, 78, 23, 14, 8, 6, 0]","[0.0, 1.2746022548526525e-05, 38.68290165101644, 54.04404574399814, 60.57016931701219, 62.4809265260119, 63.83158433099743, 64.85020764003275, 65.85715356603032]","[0, 0, 168, 245, 272, 281, 287, 291, 294]","[[], [], [], [], [], [], ['8182950', '1469751', '21456232', '82665667', '11771811', '17388232'], ['8182950', '82665667', '11771811', '121581019', '1469751', '21456232', '17388232', '32532238'], ['8182950', '82665667', '11771811', '121581019', '19855358', '43990286', '1469751', '21456232', '17388232', '32532238']]"
1,3,"['4414547', '17088791', '23389795', '1388704', '263364', '2739854', '3672261', '3222187', '13519661', '14717500']",262,57.85178862098837,"[0, 0, 0, 0, 0, 0, 9, 10]","[500, 500, 159, 64, 34, 13, 4, 0]","[0.0, 1.8760038074105978e-05, 36.04482392600039, 47.427149730036035, 52.79888178902911, 55.609478530008346, 56.76580777100753, 57.8517455609981]","[0, 0, 168, 222, 244, 256, 261, 262]","[[], [], [], [], [], [], ['4414547', '17088791', '23389795', '1388704', '2739854', '3672261', '3222187', '13519661', '14717500'], ['4414547', '17088791', '23389795', '1388704', '263364', '2739854', '3672261', '3222187', '13519661', '14717500']]"
2,5,"['11349166', '17333231', '4688277', '18617259', '2867345', '27063470', '20240998', '13734012', '10068634', '23124332']",340,84.53566084703198,"[0, 0, 0, 0, 0, 0, 0, 10]","[500, 500, 254, 106, 69, 49, 24, 0]","[0.0, 1.5077006537467241e-05, 39.81416052102577, 62.55604272102937, 71.48108824598603, 78.01338737999322, 82.29234684701078, 84.5356234650244]","[0, 0, 168, 254, 290, 314, 331, 340]","[[], [], [], [], [], [], [], ['11349166', '17333231', '4688277', '18617259', '2867345', '27063470', '20240998', '13734012', '10068634', '23124332']]"
3,13,"['2958458', '49429882', '33740844', '26611834', '8529693', '2425364', '28633594', '7662395', '1263446', '35714909']",341,90.12678211397724,"[0, 0, 4, 4, 10]","[500, 500, 496, 18, 0]","[0.0, 1.1653988622128963e-05, 45.348326948995236, 88.14375578198815, 90.12673992000055]","[0, 0, 168, 334, 341]","[[], [], ['1263446', '2425364', '33740844', '26611834'], ['1263446', '2425364', '33740844', '26611834'], ['2958458', '49429882', '33740844', '26611834', '8529693', '2425364', '28633594', '7662395', '1263446', '35714909']]"
4,36,"['14407673', '12130200', '9813098', '3215494', '33409100', '10557471', '27822315', '42441846', '21636085', '18557974']",183,42.916761933011,"[0, 0, 0, 10]","[500, 500, 43, 0]","[0.0, 1.1064985301345587e-05, 38.74146095500328, 42.916729959018994]","[0, 0, 168, 183]","[[], [], [], ['14407673', '12130200', '9813098', '3215494', '33409100', '10557471', '27822315', '42441846', '21636085', '18557974']]"
5,42,"['30720103', '18174210', '40913091', '8083310', '27889071', '6315132', '45218443', '42373943', '2460304', '5107861']",264,65.83915041701403,"[0, 0, 0, 0, 0, 0, 0, 10]","[500, 500, 144, 73, 29, 16, 11, 0]","[0.0, 1.3165990822017193e-05, 41.47571224998683, 53.06517467799131, 59.645250061003026, 62.595290617027786, 64.69689174200175, 65.83910502702929]","[0, 0, 168, 217, 242, 253, 259, 264]","[[], [], [], [], [], [], [], ['30720103', '18174210', '40913091', '8083310', '27889071', '6315132', '45218443', '42373943', '2460304', '5107861']]"
6,48,"['11349166', '14260013', '7447120', '31460499', '27243019', '27063470', '7224723', '13734012', '28806780', '25897733']",286,70.19149278104305,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 10]","[500, 500, 156, 85, 48, 19, 16, 12, 3, 0]","[0.0, 1.2520002201199532e-05, 39.76586992596276, 52.899765282985754, 60.151285304978956, 64.13993496797048, 66.10757229098817, 68.33902352600126, 69.40880302799633, 70.19143320794683]","[0, 0, 168, 221, 250, 267, 274, 280, 285, 286]","[[], [], [], [], [], [], [], [], ['11349166', '7447120', '31460499', '27243019', '27063470', '7224723', '13734012', '28806780', '25897733'], ['11349166', '14260013', '7447120', '31460499', '27243019', '27063470', '7224723', '13734012', '28806780', '25897733']]"
7,49,"['7029990', '5953485', '1333643', '3154880', '15590539', '12652963', '5702790', '21601459', '22623275', '23913146']",168,37.93000050698174,"[0, 0, 10]","[500, 500, 0]","[0.0, 1.3294978998601437e-05, 37.92994436697336]","[0, 0, 168]","[[], [], ['7029990', '5953485', '1333643', '3154880', '15590539', '12652963', '5702790', '21601459', '22623275', '23913146']]"
8,50,"['15405204', '25738896', '15707049', '13989491', '3952288', '301838', '12580014', '8354687', '39559521', '18488986']",538,120.51195359497797,"[0, 0, 2, 3, 3, 3, 3, 3, 10]","[500, 500, 498, 497, 47, 25, 13, 11, 0]","[0.0, 1.0529009159654379e-05, 38.56931133300532, 75.54327507596463, 112.28821177699137, 116.43542905099457, 118.40484893496614, 119.51358315098332, 120.51190954598133]","[0, 0, 168, 335, 502, 519, 528, 533, 538]","[[], [], ['12580014', '18488986'], ['12580014', '18488986', '25738896'], ['12580014', '18488986', '25738896'], ['12580014', '18488986', '25738896'], ['12580014', '18488986', '25738896'], ['12580014', '18488986', '25738896'], ['15405204', '25738896', '15707049', '13989491', '3952288', '301838', '12580014', '8354687', '39559521', '18488986']]"
9,51,"['7583725', '22509015', '7821634', '24249915', '19358586', '43385013', '16734530', '45638119', '8963413', '27240667']",195,46.86395829496905,"[0, 0, 0, 0, 0, 8, 8, 10]","[500, 500, 25, 20, 14, 6, 4, 0]","[0.0, 1.8415972590446472e-05, 39.159130806976464, 41.29886742000235, 43.39221587497741, 44.8505482969922, 45.91153701796429, 46.86391106998781]","[0, 0, 168, 177, 185, 191, 194, 195]","[[], [], [], [], [], ['7583725', '7821634', '24249915', '19358586', '43385013', '45638119', '8963413', '27240667'], ['7583725', '7821634', '24249915', '19358586', '43385013', '45638119', '8963413', '27240667'], ['7583725', '22509015', '7821634', '24249915', '19358586', '43385013', '16734530', '45638119', '8963413', '27240667']]"
