q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
0,1,"['1630949', '32532238', '15176526', '10991183', '19485649', '4380451', '4346436', '9634465', '9412420', '1065627']",52,66.23990194598446,"[0, 0, 0, 0, 0, 0, 10]","[500, 500, 176, 128, 57, 15, 0]","[0.0, 1.359201269224286e-05, 33.59529701300198, 47.93876075500157, 57.584689520008396, 62.45569962001173, 66.23987339204177]","[0, 0, 28, 39, 47, 51, 52]","[[], [], [], [], [], [], ['1630949', '32532238', '15176526', '10991183', '19485649', '4380451', '4346436', '9634465', '9412420', '1065627']]"
1,3,"['3672261', '2739854', '4632921', '9196472', '23389795', '1388704', '14717500', '4414547', '2485101', '15286783']",44,57.03927551396191,"[0, 0, 0, 0, 5, 5, 10]","[500, 500, 99, 52, 47, 17, 0]","[0.0, 1.574895577505231e-05, 33.43593488796614, 43.10564914095448, 48.012681048945524, 52.907974918955006, 57.0392324339482]","[0, 0, 28, 35, 39, 43, 44]","[[], [], [], [], ['23389795', '1388704', '14717500', '2739854', '4414547'], ['23389795', '1388704', '14717500', '2739854', '4414547'], ['3672261', '2739854', '4632921', '9196472', '23389795', '1388704', '14717500', '4414547', '2485101', '15286783']]"
2,5,"['13734012', '18617259', '23124332', '1292369', '42240424', '23203102', '27063470', '21550246', '1583041', '11349166']",68,85.08062897500349,"[0, 0, 0, 0, 0, 0, 0, 0, 10]","[500, 500, 345, 137, 54, 28, 23, 11, 0]","[0.0, 1.0185001883655787e-05, 33.49285441898974, 57.604268936032895, 67.30316962202778, 72.21110767300706, 77.0578763409867, 81.90542607102543, 85.08059350401163]","[0, 0, 28, 48, 57, 61, 64, 67, 68]","[[], [], [], [], [], [], [], [], ['13734012', '18617259', '23124332', '1292369', '42240424', '23203102', '27063470', '21550246', '1583041', '11349166']]"
3,13,"['27123743', '1263446', '8529693', '23557241', '26611834', '33257464', '35714909', '1958440', '11748341', '16322674']",92,111.55510067899013,"[0, 0, 2, 7, 7, 7, 10]","[500, 500, 498, 493, 121, 6, 0]","[0.0, 1.6275967936962843e-05, 33.45484212797601, 66.92736857297132, 100.45185883599333, 110.13697072298964, 111.55506247701123]","[0, 0, 28, 56, 83, 91, 92]","[[], [], ['33257464', '26611834'], ['33257464', '1263446', '8529693', '23557241', '26611834', '11748341', '16322674'], ['33257464', '1263446', '8529693', '23557241', '26611834', '11748341', '16322674'], ['33257464', '1263446', '8529693', '23557241', '26611834', '11748341', '16322674'], ['27123743', '1263446', '8529693', '23557241', '26611834', '33257464', '35714909', '1958440', '11748341', '16322674']]"
4,36,"['33409100', '42441846', '3215494', '9813098', '21636085', '12130200', '12810152', '37424881', '8595678', '11705328']",29,37.52265759999864,"[0, 0, 0, 10]","[500, 500, 17, 0]","[0.0, 1.2666976545006037e-05, 33.39627973095048, 37.52262603194686]","[0, 0, 28, 29]","[[], [], [], ['33409100', '42441846', '3215494', '9813098', '21636085', '12130200', '12810152', '37424881', '8595678', '11705328']]"
5,42,"['3391547', '42373943', '6315132', '18344910', '13959707', '40913091', '4449524', '39851630', '12240507', '18174210']",40,51.78223019896541,"[0, 0, 0, 0, 10]","[500, 500, 174, 17, 0]","[0.0, 1.417502062395215e-05, 33.30528364604106, 47.64940859400667, 51.782190302037634]","[0, 0, 28, 39, 40]","[[], [], [], [], ['3391547', '42373943', '6315132', '18344910', '13959707', '40913091', '4449524', '39851630', '12240507', '18174210']]"
6,48,"['3413083', '28738741', '13734012', '2488880', '18617259', '21186109', '24512064', '23203102', '27063470', '11349166']",72,86.12377169897081,"[0, 0, 0, 4, 4, 4, 4, 4, 4, 10]","[500, 500, 231, 227, 90, 56, 35, 27, 10, 0]","[0.0, 1.4302029740065336e-05, 33.291414187988266, 48.58316687500337, 63.0984238020028, 71.52859870501561, 76.383072215016, 81.23598556499928, 86.06376252602786, 86.12373232998652]","[0, 0, 28, 42, 55, 61, 65, 68, 71, 72]","[[], [], [], ['11349166', '18617259', '27063470', '23203102'], ['11349166', '18617259', '27063470', '23203102'], ['11349166', '18617259', '27063470', '23203102'], ['11349166', '18617259', '27063470', '23203102'], ['11349166', '18617259', '27063470', '23203102'], ['11349166', '18617259', '27063470', '23203102'], ['3413083', '28738741', '13734012', '2488880', '18617259', '21186109', '24512064', '23203102', '27063470', '11349166']]"
7,49,"['5702790', '23913146', '7029990', '1333643', '18654430', '1354567', '950306', '5953485', '2619579', '22362025']",63,79.95258873299463,"[0, 0, 5, 5, 5, 10]","[500, 500, 495, 102, 15, 0]","[0.0, 8.876959327608347e-06, 33.238522045954596, 66.57497190695722, 76.15513433900196, 79.95256064896239]","[0, 0, 28, 55, 62, 63]","[[], [], ['5702790', '7029990', '5953485', '1354567', '22362025'], ['5702790', '7029990', '5953485', '1354567', '22362025'], ['5702790', '7029990', '5953485', '1354567', '22362025'], ['5702790', '23913146', '7029990', '1333643', '18654430', '1354567', '950306', '5953485', '2619579', '22362025']]"
8,50,"['13989491', '15405204', '12580014', '8354687', '25738896', '18488986', '301838', '17844478', '29785642', '39559521']",56,67.66264903597767,"[0, 0, 7, 7, 10]","[500, 500, 493, 4, 0]","[0.0, 1.3787997886538506e-05, 33.345640142972115, 66.80363816895988, 67.6626087059849]","[0, 0, 28, 55, 56]","[[], [], ['13989491', '8354687', '25738896', '18488986', '12580014', '17844478', '39559521'], ['13989491', '8354687', '25738896', '18488986', '12580014', '17844478', '39559521'], ['13989491', '15405204', '12580014', '8354687', '25738896', '18488986', '301838', '17844478', '29785642', '39559521']]"
9,51,"['22482820', '7583725', '19358586', '12762485', '7821634', '24249915', '21033230', '8963413', '13069283', '45638119']",32,42.76871245197253,"[0, 0, 0, 0, 10]","[500, 500, 23, 19, 0]","[0.0, 1.5008030459284782e-05, 33.39805617200909, 38.25016356102424, 42.768667507043574]","[0, 0, 28, 31, 32]","[[], [], [], [], ['22482820', '7583725', '19358586', '12762485', '7821634', '24249915', '21033230', '8963413', '13069283', '45638119']]"
