q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
0,1,"['13231899', '18953920', '19855358', '31715818', '6219790', '4462419', '21456232', '4346436', '17388232', '16066726']",123,121.0793997310102,"[0, 0, 0, 0, 0, 7, 7, 10]","[1000, 1000, 477, 152, 48, 41, 10, 0]","[0.0, 2.156500704586506e-05, 67.8666483060224, 100.43066538200947, 112.63101460499456, 116.86938647401985, 121.00549494900042, 121.07935752003687]","[0, 0, 68, 101, 113, 118, 122, 123]","[[], [], [], [], [], ['4462419', '21456232', '19855358', '4346436', '31715818', '17388232', '6219790'], ['4462419', '21456232', '19855358', '4346436', '31715818', '17388232', '6219790'], ['13231899', '18953920', '19855358', '31715818', '6219790', '4462419', '21456232', '4346436', '17388232', '16066726']]"
1,3,"['5567005', '1265945', '17088791', '4632921', '1388704', '2739854', '4414547', '14717500', '2095573', '23389795']",84,84.16144850698765,"[0, 0, 0, 0, 10]","[1000, 1000, 176, 23, 0]","[0.0, 2.181902527809143e-05, 67.94081477902364, 80.07909063005354, 84.16140290000476]","[0, 0, 68, 81, 84]","[[], [], [], [], ['5567005', '1265945', '17088791', '4632921', '1388704', '2739854', '4414547', '14717500', '2095573', '23389795']]"
2,5,"['21550246', '7447120', '1583041', '13734012', '42373943', '18617259', '23124332', '17333231', '11349166', '23203102']",159,160.31565670395503,"[0, 0, 0, 0, 0, 0, 0, 8, 10]","[1000, 1000, 689, 340, 99, 62, 27, 19, 0]","[0.0, 1.5241035725921392e-05, 67.52127978001954, 115.36415665899403, 139.2368792120251, 147.28747683000984, 151.87958639801946, 156.29289772099582, 160.31560397602152]","[0, 0, 68, 115, 139, 147, 153, 156, 159]","[[], [], [], [], [], [], [], ['21550246', '7447120', '1583041', '13734012', '18617259', '17333231', '11349166', '23203102'], ['21550246', '7447120', '1583041', '13734012', '42373943', '18617259', '23124332', '17333231', '11349166', '23203102']]"
3,13,"['33740844', '26611834', '8529693', '7662395', '11748341', '22843838', '16267205', '27123743', '23557241', '17450673']",68,67.34923876199173,"[0, 0, 10]","[1000, 1000, 0]","[0.0, 1.3437005691230297e-05, 67.3492031369824]","[0, 0, 68]","[[], [], ['33740844', '26611834', '8529693', '7662395', '11748341', '22843838', '16267205', '27123743', '23557241', '17450673']]"
4,36,"['37424881', '18256197', '42441846', '12810152', '4442799', '3215494', '10557471', '11705328', '21636085', '18557974']",71,71.74227172002429,"[0, 0, 0, 10]","[1000, 1000, 20, 0]","[0.0, 1.3320997823029757e-05, 67.67313343298156, 71.74223264999455]","[0, 0, 68, 71]","[[], [], [], ['37424881', '18256197', '42441846', '12810152', '4442799', '3215494', '10557471', '11705328', '21636085', '18557974']]"
5,42,"['27889071', '40913091', '10326242', '18174210', '1145473', '45218443', '27162821', '10128893', '6315132', '9254550']",107,109.15454861096805,"[0, 0, 0, 0, 0, 0, 10]","[1000, 1000, 348, 131, 31, 11, 0]","[0.0, 1.3504002708941698e-05, 67.15852021001047, 91.0980307640275, 102.10338568600127, 106.16300702805165, 109.15450217999751]","[0, 0, 68, 93, 103, 106, 107]","[[], [], [], [], [], [], ['27889071', '40913091', '10326242', '18174210', '1145473', '45218443', '27162821', '10128893', '6315132', '9254550']]"
6,48,"['9196472', '27063470', '34338075', '21550246', '13734012', '19800147', '18617259', '23124332', '11349166', '23203102']",173,176.32861190801486,"[0, 0, 0, 3, 7, 7, 7, 7, 7, 8, 8, 10]","[1000, 1000, 370, 367, 363, 135, 66, 33, 23, 22, 16, 0]","[0.0, 1.761200837790966e-05, 67.45182057801867, 91.31951655296143, 116.7967941389652, 141.31380911101587, 153.08476480696118, 158.84163571096724, 162.93317533296067, 168.30321347300196, 172.37665002100402, 176.32855006301543]","[0, 0, 68, 94, 120, 146, 156, 162, 166, 169, 172, 173]","[[], [], [], ['19800147', '27063470', '18617259'], ['19800147', '27063470', '18617259', '9196472', '23124332', '11349166', '23203102'], ['19800147', '27063470', '18617259', '9196472', '23124332', '11349166', '23203102'], ['19800147', '27063470', '18617259', '9196472', '23124332', '11349166', '23203102'], ['19800147', '27063470', '18617259', '9196472', '23124332', '11349166', '23203102'], ['19800147', '27063470', '18617259', '9196472', '23124332', '11349166', '23203102'], ['9196472', '27063470', '13734012', '19800147', '18617259', '23124332', '11349166', '23203102'], ['9196472', '27063470', '13734012', '19800147', '18617259', '23124332', '11349166', '23203102'], ['9196472', '27063470', '34338075', '21550246', '13734012', '19800147', '18617259', '23124332', '11349166', '23203102']]"
7,49,"['5953485', '23913146', '7029990', '28614776', '16267205', '14092737', '5702790', '23959496', '5099266', '22362025']",138,139.18912594695576,"[0, 0, 9, 9, 10]","[1000, 1000, 991, 26, 0]","[0.0, 3.124697832390666e-05, 67.5037258459488, 135.10680704994593, 139.18907208397286]","[0, 0, 68, 135, 138]","[[], [], ['5953485', '7029990', '28614776', '16267205', '14092737', '5702790', '23959496', '5099266', '22362025'], ['5953485', '7029990', '28614776', '16267205', '14092737', '5702790', '23959496', '5099266', '22362025'], ['5953485', '23913146', '7029990', '28614776', '16267205', '14092737', '5702790', '23959496', '5099266', '22362025']]"
8,50,"['301838', '15405204', '39559521', '25738896', '13989491', '8354687', '12580014', '3952288', '4561402', '18488986']",221,223.32367473497288,"[0, 0, 2, 3, 3, 3, 3, 3, 10]","[1000, 1000, 998, 997, 97, 51, 27, 9, 0]","[0.0, 2.623198088258505e-05, 67.99203919596039, 135.7819225199637, 203.63477867899928, 211.76821778999874, 215.89208499796223, 221.35485025396338, 223.32361197296996]","[0, 0, 68, 136, 204, 212, 217, 220, 221]","[[], [], ['18488986', '12580014'], ['18488986', '12580014', '25738896'], ['18488986', '12580014', '25738896'], ['18488986', '12580014', '25738896'], ['18488986', '12580014', '25738896'], ['18488986', '12580014', '25738896'], ['301838', '15405204', '39559521', '25738896', '13989491', '8354687', '12580014', '3952288', '4561402', '18488986']]"
9,51,"['23959496', '4889228', '19358586', '7821634', '8963413', '7583725', '45638119', '4444861', '2931832', '24349992']",69,70.38600786001189,"[0, 0, 0, 10]","[1000, 1000, 12, 0]","[0.0, 2.1936953999102116e-05, 67.1905647169915, 70.38596584094921]","[0, 0, 68, 69]","[[], [], [], ['23959496', '4889228', '19358586', '7821634', '8963413', '7583725', '45638119', '4444861', '2931832', '24349992']]"
