reviewId,reviewScore
102781777.0,5.0
102779654.0,5.0
102781057.0,5.0
102781057.0,5.0
102782734.0,4.9
102780948.0,4.9
102779496.0,4.9
102780006.0,4.9
102780006.0,4.9
102781374.0,4.9
102782734.0,4.8
102779550.0,4.8
102780948.0,4.8
102779550.0,4.8
102780989.0,4.8
102779496.0,4.8
102779521.0,4.7
102780692.0,4.7
102779761.0,4.7
102779563.0,4.7
102780845.0,4.7
102781374.0,4.7
102781469.0,4.7
102779761.0,4.6
102779482.0,4.6
102782018.0,4.6
102779528.0,4.6
102780989.0,4.6
102779630.0,4.6
102780704.0,4.5
102781569.0,4.5
102780692.0,4.5
102781777.0,4.5
102780845.0,4.5
102780299.0,4.5
102779630.0,4.5
102781215.0,4.4
102779968.0,4.4
102780543.0,4.4
102779553.0,4.4
102779553.0,4.4
102779545.0,4.4
102780403.0,4.3
102780403.0,4.3
102779507.0,4.3
102780668.0,4.3
102780414.0,4.3
102782426.0,4.3
102780725.0,4.2
102782395.0,4.2
102780821.0,4.2
102783393.0,4.2
102780270.0,4.2
102783315.0,4.2
102781291.0,4.2
102779524.0,4.1
102780869.0,4.1
102780821.0,4.1
102780725.0,4.1
102780001.0,4.1
102780644.0,4.1
102782142.0,4.0
102779560.0,4.0
102780607.0,4.0
102781076.0,4.0
102780869.0,4.0
102780792.0,4.0
102779686.0,3.9
102780758.0,3.9
102779544.0,3.9
102780416.0,3.9
102780625.0,3.9
102779486.0,3.9
102781005.0,3.9
102780388.0,3.8
102783989.0,3.8
102782426.0,3.8
102781241.0,3.8
102779875.0,3.8
102780259.0,3.8
102781359.0,3.7
102781005.0,3.7
102781359.0,3.7
102782018.0,3.7
102781297.0,3.7
102779541.0,3.7
102779585.0,3.7
102779968.0,3.6
102789361.0,3.6
102780376.0,3.6
102783393.0,3.6
102781569.0,3.6
102779521.0,3.6
102779482.0,3.5
102779524.0,3.5
102779597.0,3.5
102780416.0,3.5
102779490.0,3.5
102779962.0,3.5
102780644.0,3.4
102782142.0,3.4
102779545.0,3.4
102779557.0,3.4
102781291.0,3.4
102780625.0,3.4
102780668.0,3.4
102780299.0,3.3
102779563.0,3.3
102779528.0,3.3
102789858.0,3.3
102780049.0,3.3
102783315.0,3.3
102779507.0,3.2
102780748.0,3.2
102779875.0,3.2
102780374.0,3.2
102782395.0,3.2
102779701.0,3.2
102781828.0,3.1
102779975.0,3.1
102780491.0,3.1
102780165.0,3.1
102779555.0,3.1
102779544.0,3.1
102779604.0,3.1
102782149.0,3.0
102781334.0,3.0
102784444.0,3.0
102780049.0,3.0
102779557.0,3.0
102780041.0,3.0
102781954.0,2.9
102783989.0,2.9
102780916.0,2.9
102780388.0,2.9
102779975.0,2.9
102779654.0,2.9
102779616.0,2.9
102780956.0,2.8
102781954.0,2.8
102781215.0,2.8
102780632.0,2.8
102779604.0,2.8
102780607.0,2.8
102782779.0,2.7
102782779.0,2.7
102784444.0,2.7
102782650.0,2.7
102789361.0,2.7
102779738.0,2.7
102779616.0,2.6
102781269.0,2.6
102779585.0,2.6
102780748.0,2.6
102780792.0,2.6
102780041.0,2.6
102780769.0,2.6
102789858.0,2.5
102781334.0,2.5
102780414.0,2.5
102779501.0,2.5
102780165.0,2.5
102779889.0,2.5
102779543.0,2.4
102781867.0,2.4
102779962.0,2.4
102784175.0,2.4
102780513.0,2.4
102779543.0,2.4
102780916.0,2.3
102779743.0,2.3
102784591.0,2.3
102784591.0,2.3
102780028.0,2.3
102780513.0,2.3
102779523.0,2.3
102780001.0,2.2
102779634.0,2.2
102779597.0,2.2
102779486.0,2.2
102784175.0,2.2
102779555.0,2.2
102781297.0,2.1
102780376.0,2.1
102781076.0,2.1
102780483.0,2.1
102780483.0,2.1
102780270.0,2.1
102779889.0,2.1
102780632.0,2.0
102779861.0,2.0
102780627.0,2.0
102779861.0,2.0
102779541.0,2.0
102780259.0,2.0
102779596.0,1.9
102782182.0,1.9
102779490.0,1.9
102779984.0,1.9
102779984.0,1.9
102780758.0,1.9
102780917.0,1.8
102780704.0,1.8
102782149.0,1.8
102780627.0,1.8
102780888.0,1.8
102780888.0,1.8
102781269.0,1.8
102780218.0,1.7
102780956.0,1.7
102781867.0,1.7
102779523.0,1.7
102779531.0,1.7
102782182.0,1.7
102779519.0,1.6
102785260.0,1.6
102779743.0,1.6
102780374.0,1.6
102781241.0,1.6
102781828.0,1.6
102780028.0,1.5
102780491.0,1.5
102779596.0,1.5
102779560.0,1.5
102779738.0,1.5
102779686.0,1.5
102779519.0,1.5
102780494.0,1.4
102785260.0,1.4
102780917.0,1.4
102780524.0,1.4
102779501.0,1.4
102782650.0,1.4
102779701.0,1.3
102779634.0,1.3
102779531.0,1.3
102780910.0,1.3
102780769.0,1.3
102780494.0,1.3
102781469.0,1.3
102782769.0,1.2
102781074.0,1.2
102781074.0,1.2
102780543.0,1.2
102781420.0,1.2
102780910.0,1.2
102779951.0,1.1
102779951.0,1.1
102780218.0,1.1
102780524.0,1.1
102782396.0,1.1
102780837.0,1.1
102781420.0,1.0
102782396.0,1.0
102780837.0,1.0
102782769.0,1.0
