q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
0,1,"['3847200', '121581019', '4457834', '9272598', '14296612', '24101431', '1469751', '36233757', '21456232', '19855358']",180,163.73650586500298,"[0, 0, 0, 0, 0, 0, 8, 8, 10]","[1000, 1000, 505, 211, 114, 24, 16, 12, 0]","[0.0, 1.772399991750717e-05, 80.54842388699763, 119.76738469698466, 138.86969502299326, 149.93519238498993, 155.56943148799473, 159.61858222802402, 163.73646149400156]","[0, 0, 92, 139, 160, 172, 176, 179, 180]","[[], [], [], [], [], [], ['3847200', '121581019', '4457834', '14296612', '24101431', '1469751', '21456232', '19855358'], ['3847200', '121581019', '4457834', '14296612', '24101431', '1469751', '21456232', '19855358'], ['3847200', '121581019', '4457834', '9272598', '14296612', '24101431', '1469751', '36233757', '21456232', '19855358']]"
1,3,"['13906892', '15155862', '4587978', '32181055', '3672261', '4414547', '14717500', '2739854', '23389795', '13940200']",123,105.79449881397886,"[0, 0, 0, 0, 9, 9, 10]","[1000, 1000, 242, 24, 15, 3, 0]","[0.0, 1.7830985598266125e-05, 78.18946018797578, 98.09938383998815, 101.67246704897843, 105.18054169596871, 105.79445375496289]","[0, 0, 92, 115, 119, 122, 123]","[[], [], [], [], ['13906892', '15155862', '4587978', '32181055', '4414547', '14717500', '2739854', '23389795', '13940200'], ['13906892', '15155862', '4587978', '32181055', '4414547', '14717500', '2739854', '23389795', '13940200'], ['13906892', '15155862', '4587978', '32181055', '3672261', '4414547', '14717500', '2739854', '23389795', '13940200']]"
2,5,"['1292369', '20767776', '17333231', '1583041', '18617259', '13734012', '24512064', '42240424', '23203102', '21550246']",214,176.7117911229725,"[0, 0, 0, 0, 4, 4, 4, 4, 4, 10]","[1000, 1000, 628, 238, 234, 87, 42, 13, 11, 0]","[0.0, 1.5883008018136024e-05, 74.44190588500351, 121.95674573804718, 141.21642868802883, 160.20242662599776, 166.7243512510322, 170.10829686303623, 173.5514313839958, 176.71175058803055]","[0, 0, 92, 150, 173, 196, 205, 210, 213, 214]","[[], [], [], [], ['42240424', '13734012', '1583041', '18617259'], ['42240424', '13734012', '1583041', '18617259'], ['42240424', '13734012', '1583041', '18617259'], ['42240424', '13734012', '1583041', '18617259'], ['42240424', '13734012', '1583041', '18617259'], ['1292369', '20767776', '17333231', '1583041', '18617259', '13734012', '24512064', '42240424', '23203102', '21550246']]"
3,13,"['17450673', '33740844', '7662395', '6323196', '2958458', '8529693', '7098463', '35714909', '427865', '11349166']",96,78.83221411902923,"[0, 0, 0, 0, 10]","[1000, 1000, 13, 12, 0]","[0.0, 8.752977009862661e-06, 72.35810448002303, 75.64900752098765, 78.83217168401461]","[0, 0, 92, 95, 96]","[[], [], [], [], ['17450673', '33740844', '7662395', '6323196', '2958458', '8529693', '7098463', '35714909', '427865', '11349166']]"
4,36,"['18256197', '42441846', '33409100', '21636085', '16252863', '12810152', '18557974', '12130200', '3215494', '37424881']",95,80.96660359000089,"[0, 0, 0, 10]","[1000, 1000, 23, 0]","[0.0, 1.0927964467555285e-05, 77.68688097898848, 80.9665729199769]","[0, 0, 92, 95]","[[], [], [], ['18256197', '42441846', '33409100', '21636085', '16252863', '12810152', '18557974', '12130200', '3215494', '37424881']]"
5,42,"['8083310', '27889071', '8925851', '3391547', '45218443', '27162821', '18174210', '39506601', '1145473', '40913091']",121,98.81241874297848,"[0, 0, 0, 0, 10]","[1000, 1000, 241, 47, 0]","[0.0, 8.413044270128012e-06, 73.93998903804459, 93.23008244403172, 98.81238557602046]","[0, 0, 92, 115, 121]","[[], [], [], [], ['8083310', '27889071', '8925851', '3391547', '45218443', '27162821', '18174210', '39506601', '1145473', '40913091']]"
6,48,"['32159283', '3078080', '2052720', '27063470', '18617259', '13734012', '7224723', '23203102', '11349166', '21550246']",129,110.4153504309943,"[0, 0, 0, 0, 0, 0, 8, 10]","[1000, 1000, 233, 64, 22, 16, 8, 0]","[0.0, 1.110800076276064e-05, 75.8080988820293, 95.15887490002206, 101.88883980899118, 105.1610085950233, 108.47777804202633, 110.41530530899763]","[0, 0, 92, 115, 122, 125, 128, 129]","[[], [], [], [], [], [], ['3078080', '27063470', '18617259', '13734012', '7224723', '23203102', '11349166', '21550246'], ['32159283', '3078080', '2052720', '27063470', '18617259', '13734012', '7224723', '23203102', '11349166', '21550246']]"
7,49,"['2619579', '5702790', '5953485', '1333643', '23913146', '18467982', '12642224', '464511', '7029990', '33920995']",93,83.51349503401434,"[0, 0, 0, 10]","[1000, 1000, 12, 0]","[0.0, 1.2514006812125444e-05, 80.14660266198916, 83.51345560402842]","[0, 0, 92, 93]","[[], [], [], ['2619579', '5702790', '5953485', '1333643', '23913146', '18467982', '12642224', '464511', '7029990', '33920995']]"
8,50,"['12580014', '15405204', '29785642', '13989491', '8354687', '18488986', '40608679', '25738896', '20333864', '1171121']",185,156.9744180929847,"[0, 0, 5, 5, 10]","[1000, 1000, 995, 10, 0]","[0.0, 1.1309981346130371e-05, 77.88237118598772, 156.89819552801782, 156.97437295899726]","[0, 0, 92, 184, 185]","[[], [], ['12580014', '20333864', '1171121', '18488986', '40608679'], ['12580014', '20333864', '1171121', '18488986', '40608679'], ['12580014', '15405204', '29785642', '13989491', '8354687', '18488986', '40608679', '25738896', '20333864', '1171121']]"
9,51,"['45638119', '16734530', '26231129', '24249915', '7821634', '19358586', '15335331', '1171121', '10326242', '7583725']",93,78.4040777409682,"[0, 0, 0, 10]","[1000, 1000, 11, 0]","[0.0, 1.3526994735002518e-05, 75.70076291298028, 78.40400914597558]","[0, 0, 92, 93]","[[], [], [], ['45638119', '16734530', '26231129', '24249915', '7821634', '19358586', '15335331', '1171121', '10326242', '7583725']]"
